protein,4.069949706915364
kelch,3.1699250014423126
al.,2.108895568044753
et,2.062053791241249
andrade,1.5849625007211563
cylindrical,1.5849625007211563
drosophila,1.5849625007211563
adams,1.5849625007211563
β-propeller,1.5849625007211563
allow,1.5849625007211563
folding,1.5849625007211563
cross-linking,1.5849625007211563
actin,1.5849625007211563
motifs,1.3219280948873624
forming,1.3219280948873624
repeats,1.3219280948873624
structural,1.222392421336448
potential,1.1375035237499351
first,1.1154772174199359
structure,1.0874628412503395
observed,1.0443941193584534
domain,1.0356239097307214
interaction,1.0188590272513158
